Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
34,-1,-1,0.00011487,17674.74,1015156,olafu.mtx,CSR,OpenMP,17.67474
35,-1,-1,0.00011288,17986.55,1015156,olafu.mtx,CSR,OpenMP,17.986549999999998
36,-1,-1,0.0001177,17249.89,1015156,olafu.mtx,CSR,OpenMP,17.24989
37,-1,-1,0.00011165,18183.93,1015156,olafu.mtx,CSR,OpenMP,18.18393
38,-1,-1,0.00018485,10983.62,1015156,olafu.mtx,CSR,OpenMP,10.98362
39,-1,-1,0.00020106,10097.87,1015156,olafu.mtx,CSR,OpenMP,10.09787
40,-1,-1,0.00018829,10782.87,1015156,olafu.mtx,CSR,OpenMP,10.78287
1,-1,-1,0.04265943,1298.19,27689972,ML_Laplace.mtx,CSR,OpenMP,1.29819
2,-1,-1,0.03747945,1477.61,27689972,ML_Laplace.mtx,CSR,OpenMP,1.4776099999999999
3,-1,-1,0.03821863,1449.03,27689972,ML_Laplace.mtx,CSR,OpenMP,1.44903
4,-1,-1,0.03364541,1645.99,27689972,ML_Laplace.mtx,CSR,OpenMP,1.64599
5,-1,-1,0.03186002,1738.23,27689972,ML_Laplace.mtx,CSR,OpenMP,1.73823
6,-1,-1,0.03309921,1673.15,27689972,ML_Laplace.mtx,CSR,OpenMP,1.6731500000000001
7,-1,-1,0.03199991,1730.63,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7306300000000001
8,-1,-1,0.03093509,1790.2,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7902
9,-1,-1,0.03179846,1741.59,27689972,ML_Laplace.mtx,CSR,OpenMP,1.74159
10,-1,-1,0.02919807,1896.7,27689972,ML_Laplace.mtx,CSR,OpenMP,1.8967
11,-1,-1,0.03109989,1780.71,27689972,ML_Laplace.mtx,CSR,OpenMP,1.78071
12,-1,-1,0.03429994,1614.58,27689972,ML_Laplace.mtx,CSR,OpenMP,1.61458
13,-1,-1,0.03380007,1638.46,27689972,ML_Laplace.mtx,CSR,OpenMP,1.63846
14,-1,-1,0.03479996,1591.38,27689972,ML_Laplace.mtx,CSR,OpenMP,1.59138
15,-1,-1,0.03229975,1714.56,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7145599999999999
16,-1,-1,0.02980013,1858.38,27689972,ML_Laplace.mtx,CSR,OpenMP,1.8583800000000001
17,-1,-1,0.03099984,1786.46,27689972,ML_Laplace.mtx,CSR,OpenMP,1.78646
18,-1,-1,0.03199985,1730.63,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7306300000000001
19,-1,-1,0.03109989,1780.71,27689972,ML_Laplace.mtx,CSR,OpenMP,1.78071
20,-1,-1,0.03150008,1758.09,27689972,ML_Laplace.mtx,CSR,OpenMP,1.75809
21,-1,-1,0.03213321,1723.45,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7234500000000001
22,-1,-1,0.0313342,1767.4,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7674
23,-1,-1,0.03330001,1663.06,27689972,ML_Laplace.mtx,CSR,OpenMP,1.66306
24,-1,-1,0.03160051,1752.5,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7525
25,-1,-1,0.03199964,1730.64,27689972,ML_Laplace.mtx,CSR,OpenMP,1.7306400000000002
26,-1,-1,0.03225327,1717.03,27689972,ML_Laplace.mtx,CSR,OpenMP,1.71703
27,-1,-1,0.03272506,1692.28,27689972,ML_Laplace.mtx,CSR,OpenMP,1.69228
28,-1,-1,0.03353432,1651.44,27689972,ML_Laplace.mtx,CSR,OpenMP,1.65144
29,-1,-1,0.0300991,1839.92,27689972,ML_Laplace.mtx,CSR,OpenMP,1.83992
30,-1,-1,0.030101,1839.8,27689972,ML_Laplace.mtx,CSR,OpenMP,1.8397999999999999
31,-1,-1,0.02979981,1858.4,27689972,ML_Laplace.mtx,CSR,OpenMP,1.8584
32,-1,-1,0.03060014,1809.79,27689972,ML_Laplace.mtx,CSR,OpenMP,1.80979
33,-1,-1,0.03109987,1780.71,27689972,ML_Laplace.mtx,CSR,OpenMP,1.78071
34,-1,-1,0.03080003,1798.05,27689972,ML_Laplace.mtx,CSR,OpenMP,1.79805
35,-1,-1,0.0312003,1774.98,27689972,ML_Laplace.mtx,CSR,OpenMP,1.77498
36,-1,-1,0.02920014,1896.56,27689972,ML_Laplace.mtx,CSR,OpenMP,1.89656
37,-1,-1,0.02940004,1883.67,27689972,ML_Laplace.mtx,CSR,OpenMP,1.8836700000000002
38,-1,-1,0.02951245,1876.49,27689972,ML_Laplace.mtx,CSR,OpenMP,1.87649
39,-1,-1,0.03309987,1673.12,27689972,ML_Laplace.mtx,CSR,OpenMP,1.67312
40,-1,-1,0.02719993,2036.03,27689972,ML_Laplace.mtx,CSR,OpenMP,2.03603
1,-1,-1,0.00135192,1133.79,766396,dc1.mtx,CSR,OpenMP,1.1337899999999999
2,-1,-1,0.00319506,479.74,766396,dc1.mtx,CSR,OpenMP,0.47974
3,-1,-1,0.00121902,1257.39,766396,dc1.mtx,CSR,OpenMP,1.25739
4,-1,-1,0.00282091,543.37,766396,dc1.mtx,CSR,OpenMP,0.54337
5,-1,-1,0.00464408,330.05,766396,dc1.mtx,CSR,OpenMP,0.33005
6,-1,-1,0.00746269,205.39,766396,dc1.mtx,CSR,OpenMP,0.20539
7,-1,-1,0.01039894,147.4,766396,dc1.mtx,CSR,OpenMP,0.1474
8,-1,-1,0.01240001,123.61,766396,dc1.mtx,CSR,OpenMP,0.12361
9,-1,-1,0.01269945,120.7,766396,dc1.mtx,CSR,OpenMP,0.1207
10,-1,-1,0.01590005,96.4,766396,dc1.mtx,CSR,OpenMP,0.0964
11,-1,-1,0.01590007,96.4,766396,dc1.mtx,CSR,OpenMP,0.0964
12,-1,-1,0.01419996,107.94,766396,dc1.mtx,CSR,OpenMP,0.10794
13,-1,-1,0.01590002,96.4,766396,dc1.mtx,CSR,OpenMP,0.0964
14,-1,-1,0.01570011,97.63,766396,dc1.mtx,CSR,OpenMP,0.09763
15,-1,-1,0.01790002,85.63,766396,dc1.mtx,CSR,OpenMP,0.08563
16,-1,-1,0.0177999,86.11,766396,dc1.mtx,CSR,OpenMP,0.08611
17,-1,-1,0.01989999,77.02,766396,dc1.mtx,CSR,OpenMP,0.07701999999999999
18,-1,-1,0.01619988,94.62,766396,dc1.mtx,CSR,OpenMP,0.09462000000000001
19,-1,-1,0.01699992,90.16,766396,dc1.mtx,CSR,OpenMP,0.09015999999999999
20,-1,-1,0.01720012,89.12,766396,dc1.mtx,CSR,OpenMP,0.08912
21,-1,-1,0.01820048,84.22,766396,dc1.mtx,CSR,OpenMP,0.08422
22,-1,-1,0.01940011,79.01,766396,dc1.mtx,CSR,OpenMP,0.07901000000000001
23,-1,-1,0.02049999,74.77,766396,dc1.mtx,CSR,OpenMP,0.07476999999999999
24,-1,-1,0.02040025,75.14,766396,dc1.mtx,CSR,OpenMP,0.07514
25,-1,-1,0.01619954,94.62,766396,dc1.mtx,CSR,OpenMP,0.09462000000000001
26,-1,-1,0.01500007,102.19,766396,dc1.mtx,CSR,OpenMP,0.10219
27,-1,-1,0.01330004,115.25,766396,dc1.mtx,CSR,OpenMP,0.11525
28,-1,-1,0.01480041,103.56,766396,dc1.mtx,CSR,OpenMP,0.10356
29,-1,-1,0.01359978,112.71,766396,dc1.mtx,CSR,OpenMP,0.11270999999999999
30,-1,-1,0.01429997,107.19,766396,dc1.mtx,CSR,OpenMP,0.10719
31,-1,-1,0.0139996,109.49,766396,dc1.mtx,CSR,OpenMP,0.10948999999999999
32,-1,-1,0.01400035,109.48,766396,dc1.mtx,CSR,OpenMP,0.10948000000000001
33,-1,-1,0.01340003,114.39,766396,dc1.mtx,CSR,OpenMP,0.11439
34,-1,-1,0.01510027,101.51,766396,dc1.mtx,CSR,OpenMP,0.10151
35,-1,-1,0.01299977,117.91,766396,dc1.mtx,CSR,OpenMP,0.11791
36,-1,-1,0.01309986,117.01,766396,dc1.mtx,CSR,OpenMP,0.11701
37,-1,-1,0.01379833,111.09,766396,dc1.mtx,CSR,OpenMP,0.11109000000000001
38,-1,-1,0.01499997,102.19,766396,dc1.mtx,CSR,OpenMP,0.10219
39,-1,-1,0.01222663,125.37,766396,dc1.mtx,CSR,OpenMP,0.12537
40,-1,-1,0.01370044,111.88,766396,dc1.mtx,CSR,OpenMP,0.11188
1,-1,-1,0.00256308,555.24,711558,thermomech_TK.mtx,CSR,OpenMP,0.55524
2,-1,-1,0.00211491,672.9,711558,thermomech_TK.mtx,CSR,OpenMP,0.6728999999999999
3,-1,-1,0.00557365,255.33,711558,thermomech_TK.mtx,CSR,OpenMP,0.25533
4,-1,-1,0.00616797,230.73,711558,thermomech_TK.mtx,CSR,OpenMP,0.23073
5,-1,-1,0.00560227,254.03,711558,thermomech_TK.mtx,CSR,OpenMP,0.25403
6,-1,-1,0.00722503,196.97,711558,thermomech_TK.mtx,CSR,OpenMP,0.19697
7,-1,-1,0.00832272,170.99,711558,thermomech_TK.mtx,CSR,OpenMP,0.17099
8,-1,-1,0.00959867,148.26,711558,thermomech_TK.mtx,CSR,OpenMP,0.14826
9,-1,-1,0.00911889,156.06,711558,thermomech_TK.mtx,CSR,OpenMP,0.15606
10,-1,-1,0.01111589,128.03,711558,thermomech_TK.mtx,CSR,OpenMP,0.12803
11,-1,-1,0.01001427,142.11,711558,thermomech_TK.mtx,CSR,OpenMP,0.14211000000000001
12,-1,-1,0.01071302,132.84,711558,thermomech_TK.mtx,CSR,OpenMP,0.13284
13,-1,-1,0.01249791,113.87,711558,thermomech_TK.mtx,CSR,OpenMP,0.11387
14,-1,-1,0.01209983,117.61,711558,thermomech_TK.mtx,CSR,OpenMP,0.11761
15,-1,-1,0.01521297,93.55,711558,thermomech_TK.mtx,CSR,OpenMP,0.09355
16,-1,-1,0.01629734,87.32,711558,thermomech_TK.mtx,CSR,OpenMP,0.08732
17,-1,-1,0.01439997,98.83,711558,thermomech_TK.mtx,CSR,OpenMP,0.09883
18,-1,-1,0.01580005,90.07,711558,thermomech_TK.mtx,CSR,OpenMP,0.09007
19,-1,-1,0.01419993,100.22,711558,thermomech_TK.mtx,CSR,OpenMP,0.10022
20,-1,-1,0.01231078,115.6,711558,thermomech_TK.mtx,CSR,OpenMP,0.1156
21,-1,-1,0.01309705,108.66,711558,thermomech_TK.mtx,CSR,OpenMP,0.10865999999999999
22,-1,-1,0.01349987,105.42,711558,thermomech_TK.mtx,CSR,OpenMP,0.10542
23,-1,-1,0.01400004,101.65,711558,thermomech_TK.mtx,CSR,OpenMP,0.10165
24,-1,-1,0.0147,96.81,711558,thermomech_TK.mtx,CSR,OpenMP,0.09681000000000001
25,-1,-1,0.01539962,92.41,711558,thermomech_TK.mtx,CSR,OpenMP,0.09240999999999999
26,-1,-1,0.01409979,100.93,711558,thermomech_TK.mtx,CSR,OpenMP,0.10093
27,-1,-1,0.01429994,99.52,711558,thermomech_TK.mtx,CSR,OpenMP,0.09952
28,-1,-1,0.01370053,103.87,711558,thermomech_TK.mtx,CSR,OpenMP,0.10387
29,-1,-1,0.01329872,107.01,711558,thermomech_TK.mtx,CSR,OpenMP,0.10701000000000001
30,-1,-1,0.01599988,88.95,711558,thermomech_TK.mtx,CSR,OpenMP,0.08895
31,-1,-1,0.02051455,69.37,711558,thermomech_TK.mtx,CSR,OpenMP,0.06937
32,-1,-1,0.02100948,67.74,711558,thermomech_TK.mtx,CSR,OpenMP,0.06774
33,-1,-1,0.0210089,67.74,711558,thermomech_TK.mtx,CSR,OpenMP,0.06774
34,-1,-1,0.02230402,63.81,711558,thermomech_TK.mtx,CSR,OpenMP,0.06381
35,-1,-1,0.02309519,61.62,711558,thermomech_TK.mtx,CSR,OpenMP,0.061619999999999994
36,-1,-1,0.02249993,63.25,711558,thermomech_TK.mtx,CSR,OpenMP,0.06325
37,-1,-1,0.02051366,69.37,711558,thermomech_TK.mtx,CSR,OpenMP,0.06937
38,-1,-1,0.01890759,75.27,711558,thermomech_TK.mtx,CSR,OpenMP,0.07526999999999999
39,-1,-1,0.01859452,76.53,711558,thermomech_TK.mtx,CSR,OpenMP,0.07653
40,-1,-1,0.01751315,81.26,711558,thermomech_TK.mtx,CSR,OpenMP,0.08126
1,-1,-1,0.00131814,871.62,574458,thermal1.mtx,CSR,OpenMP,0.87162
2,-1,-1,0.00387751,296.3,574458,thermal1.mtx,CSR,OpenMP,0.2963
3,-1,-1,0.00646789,177.63,574458,thermal1.mtx,CSR,OpenMP,0.17762999999999998
4,-1,-1,0.00703222,163.38,574458,thermal1.mtx,CSR,OpenMP,0.16338
5,-1,-1,0.00862498,133.21,574458,thermal1.mtx,CSR,OpenMP,0.13321
6,-1,-1,0.00999367,114.96,574458,thermal1.mtx,CSR,OpenMP,0.11495999999999999
7,-1,-1,0.01237464,92.84,574458,thermal1.mtx,CSR,OpenMP,0.09284
8,-1,-1,0.011617,98.9,574458,thermal1.mtx,CSR,OpenMP,0.0989
9,-1,-1,0.01659847,69.22,574458,thermal1.mtx,CSR,OpenMP,0.06922
10,-1,-1,0.01369988,83.86,574458,thermal1.mtx,CSR,OpenMP,0.08386
11,-1,-1,0.01499978,76.6,574458,thermal1.mtx,CSR,OpenMP,0.07659999999999999
12,-1,-1,0.01361269,84.4,574458,thermal1.mtx,CSR,OpenMP,0.0844
13,-1,-1,0.01550982,74.08,574458,thermal1.mtx,CSR,OpenMP,0.07408
14,-1,-1,0.01410924,81.43,574458,thermal1.mtx,CSR,OpenMP,0.08143
15,-1,-1,0.01559744,73.66,574458,thermal1.mtx,CSR,OpenMP,0.07366
16,-1,-1,0.01911064,60.12,574458,thermal1.mtx,CSR,OpenMP,0.06012
17,-1,-1,0.0208972,54.98,574458,thermal1.mtx,CSR,OpenMP,0.054979999999999994
18,-1,-1,0.0158999,72.26,574458,thermal1.mtx,CSR,OpenMP,0.07226
19,-1,-1,0.01779989,64.55,574458,thermal1.mtx,CSR,OpenMP,0.06455
20,-1,-1,0.0156999,73.18,574458,thermal1.mtx,CSR,OpenMP,0.07318000000000001
21,-1,-1,0.01950058,58.92,574458,thermal1.mtx,CSR,OpenMP,0.05892
22,-1,-1,0.02030032,56.6,574458,thermal1.mtx,CSR,OpenMP,0.056600000000000004
23,-1,-1,0.01300002,88.38,574458,thermal1.mtx,CSR,OpenMP,0.08838
24,-1,-1,0.01379976,83.26,574458,thermal1.mtx,CSR,OpenMP,0.08326
25,-1,-1,0.01319987,87.04,574458,thermal1.mtx,CSR,OpenMP,0.08704
26,-1,-1,0.01340042,85.74,574458,thermal1.mtx,CSR,OpenMP,0.08574
27,-1,-1,0.01329953,86.39,574458,thermal1.mtx,CSR,OpenMP,0.08639
28,-1,-1,0.01300012,88.38,574458,thermal1.mtx,CSR,OpenMP,0.08838
29,-1,-1,0.01300006,88.38,574458,thermal1.mtx,CSR,OpenMP,0.08838
30,-1,-1,0.01320011,87.04,574458,thermal1.mtx,CSR,OpenMP,0.08704
31,-1,-1,0.01399984,82.07,574458,thermal1.mtx,CSR,OpenMP,0.08206999999999999
32,-1,-1,0.01340039,85.74,574458,thermal1.mtx,CSR,OpenMP,0.08574
33,-1,-1,0.01299983,88.38,574458,thermal1.mtx,CSR,OpenMP,0.08838
34,-1,-1,0.0136998,83.86,574458,thermal1.mtx,CSR,OpenMP,0.08386
35,-1,-1,0.01320105,87.03,574458,thermal1.mtx,CSR,OpenMP,0.08703
36,-1,-1,0.01910058,60.15,574458,thermal1.mtx,CSR,OpenMP,0.060149999999999995
37,-1,-1,0.01790022,64.18,574458,thermal1.mtx,CSR,OpenMP,0.06418
38,-1,-1,0.01990022,57.73,574458,thermal1.mtx,CSR,OpenMP,0.05773
39,-1,-1,0.02199999,52.22,574458,thermal1.mtx,CSR,OpenMP,0.052219999999999996
40,-1,-1,0.01660047,69.21,574458,thermal1.mtx,CSR,OpenMP,0.06921
1,-1,-1,0.00076215,1270.77,484256,af23560.mtx,CSR,OpenMP,1.27077
2,-1,-1,0.00071483,1354.88,484256,af23560.mtx,CSR,OpenMP,1.35488
3,-1,-1,0.00113348,854.46,484256,af23560.mtx,CSR,OpenMP,0.85446
4,-1,-1,0.00278537,347.71,484256,af23560.mtx,CSR,OpenMP,0.34770999999999996
5,-1,-1,0.00915825,105.75,484256,af23560.mtx,CSR,OpenMP,0.10575
6,-1,-1,0.00809817,119.6,484256,af23560.mtx,CSR,OpenMP,0.1196
7,-1,-1,0.01009986,95.89,484256,af23560.mtx,CSR,OpenMP,0.09589
8,-1,-1,0.01069987,90.52,484256,af23560.mtx,CSR,OpenMP,0.09051999999999999
9,-1,-1,0.01149994,84.22,484256,af23560.mtx,CSR,OpenMP,0.08422
10,-1,-1,0.01199988,80.71,484256,af23560.mtx,CSR,OpenMP,0.08070999999999999
11,-1,-1,0.01290005,75.08,484256,af23560.mtx,CSR,OpenMP,0.07508
12,-1,-1,0.0140001,69.18,484256,af23560.mtx,CSR,OpenMP,0.06918
13,-1,-1,0.01409995,68.69,484256,af23560.mtx,CSR,OpenMP,0.06869
14,-1,-1,0.01439993,67.26,484256,af23560.mtx,CSR,OpenMP,0.06726
15,-1,-1,0.01859997,52.07,484256,af23560.mtx,CSR,OpenMP,0.05207
16,-1,-1,0.01529999,63.3,484256,af23560.mtx,CSR,OpenMP,0.0633
17,-1,-1,0.01600004,60.53,484256,af23560.mtx,CSR,OpenMP,0.06053
18,-1,-1,0.0161,60.16,484256,af23560.mtx,CSR,OpenMP,0.06016
19,-1,-1,0.01530046,63.3,484256,af23560.mtx,CSR,OpenMP,0.0633
20,-1,-1,0.01560001,62.08,484256,af23560.mtx,CSR,OpenMP,0.062079999999999996
21,-1,-1,0.01669983,58.0,484256,af23560.mtx,CSR,OpenMP,0.058
22,-1,-1,0.01620063,59.78,484256,af23560.mtx,CSR,OpenMP,0.05978
23,-1,-1,0.0165001,58.7,484256,af23560.mtx,CSR,OpenMP,0.0587
24,-1,-1,0.01650022,58.7,484256,af23560.mtx,CSR,OpenMP,0.0587
25,-1,-1,0.01700019,56.97,484256,af23560.mtx,CSR,OpenMP,0.05697
26,-1,-1,0.02109991,45.9,484256,af23560.mtx,CSR,OpenMP,0.045899999999999996
27,-1,-1,0.01829997,52.92,484256,af23560.mtx,CSR,OpenMP,0.05292
28,-1,-1,0.02199985,44.02,484256,af23560.mtx,CSR,OpenMP,0.044020000000000004
29,-1,-1,0.022,44.02,484256,af23560.mtx,CSR,OpenMP,0.044020000000000004
30,-1,-1,0.02109979,45.9,484256,af23560.mtx,CSR,OpenMP,0.045899999999999996
31,-1,-1,0.02199991,44.02,484256,af23560.mtx,CSR,OpenMP,0.044020000000000004
32,-1,-1,0.02200001,44.02,484256,af23560.mtx,CSR,OpenMP,0.044020000000000004
33,-1,-1,0.02209981,43.82,484256,af23560.mtx,CSR,OpenMP,0.04382
34,-1,-1,0.02209987,43.82,484256,af23560.mtx,CSR,OpenMP,0.04382
35,-1,-1,0.02029998,47.71,484256,af23560.mtx,CSR,OpenMP,0.04771
36,-1,-1,0.02090009,46.34,484256,af23560.mtx,CSR,OpenMP,0.046340000000000006
37,-1,-1,0.01889964,51.25,484256,af23560.mtx,CSR,OpenMP,0.05125
38,-1,-1,0.02089979,46.34,484256,af23560.mtx,CSR,OpenMP,0.046340000000000006
39,-1,-1,0.01940009,49.92,484256,af23560.mtx,CSR,OpenMP,0.04992
40,-1,-1,0.01790029,54.11,484256,af23560.mtx,CSR,OpenMP,0.05411
1,-1,-1,8.3e-07,118.23,49,cage4.mtx,CSR,OpenMP,0.11823
2,-1,-1,0.00769831,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
3,-1,-1,0.0052003,0.02,49,cage4.mtx,CSR,OpenMP,2e-05
4,-1,-1,0.0017093,0.06,49,cage4.mtx,CSR,OpenMP,5.9999999999999995e-05
5,-1,-1,0.004798,0.02,49,cage4.mtx,CSR,OpenMP,2e-05
6,-1,-1,0.00858879,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
7,-1,-1,0.00899932,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
8,-1,-1,0.00830006,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
9,-1,-1,0.00890001,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
10,-1,-1,0.00970006,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
11,-1,-1,0.01009978,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
12,-1,-1,0.01429987,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
13,-1,-1,0.01059977,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
14,-1,-1,0.01300002,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
15,-1,-1,0.01539993,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
16,-1,-1,0.01559996,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
17,-1,-1,0.01599999,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
18,-1,-1,0.01589997,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
19,-1,-1,0.01889982,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
20,-1,-1,0.02009999,0.0,49,cage4.mtx,CSR,OpenMP,0.0
21,-1,-1,0.01990044,0.0,49,cage4.mtx,CSR,OpenMP,0.0
22,-1,-1,0.01989995,0.0,49,cage4.mtx,CSR,OpenMP,0.0
23,-1,-1,0.02080018,0.0,49,cage4.mtx,CSR,OpenMP,0.0
24,-1,-1,0.01999994,0.0,49,cage4.mtx,CSR,OpenMP,0.0
25,-1,-1,0.02100005,0.0,49,cage4.mtx,CSR,OpenMP,0.0
26,-1,-1,0.0212001,0.0,49,cage4.mtx,CSR,OpenMP,0.0
27,-1,-1,0.02189982,0.0,49,cage4.mtx,CSR,OpenMP,0.0
28,-1,-1,0.02209999,0.0,49,cage4.mtx,CSR,OpenMP,0.0
29,-1,-1,0.02199981,0.0,49,cage4.mtx,CSR,OpenMP,0.0
30,-1,-1,0.02199996,0.0,49,cage4.mtx,CSR,OpenMP,0.0
31,-1,-1,0.02209998,0.0,49,cage4.mtx,CSR,OpenMP,0.0
32,-1,-1,0.02199986,0.0,49,cage4.mtx,CSR,OpenMP,0.0
33,-1,-1,0.02109994,0.0,49,cage4.mtx,CSR,OpenMP,0.0
34,-1,-1,0.0154,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
35,-1,-1,0.01360017,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
36,-1,-1,0.01530013,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
37,-1,-1,0.01610001,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
38,-1,-1,0.0136999,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
39,-1,-1,0.01340018,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
40,-1,-1,0.01530015,0.01,49,cage4.mtx,CSR,OpenMP,1e-05
1,-1,-1,8.2e-06,974.75,3996,olm1000.mtx,CSR,OpenMP,0.97475
2,-1,-1,0.00768992,1.04,3996,olm1000.mtx,CSR,OpenMP,0.0010400000000000001
3,-1,-1,0.0029024,2.75,3996,olm1000.mtx,CSR,OpenMP,0.00275
4,-1,-1,0.00470494,1.7,3996,olm1000.mtx,CSR,OpenMP,0.0017
5,-1,-1,0.00738933,1.08,3996,olm1000.mtx,CSR,OpenMP,0.00108
6,-1,-1,0.0072,1.11,3996,olm1000.mtx,CSR,OpenMP,0.00111
7,-1,-1,0.00769928,1.04,3996,olm1000.mtx,CSR,OpenMP,0.0010400000000000001
8,-1,-1,0.00799985,1.0,3996,olm1000.mtx,CSR,OpenMP,0.001
9,-1,-1,0.00880014,0.91,3996,olm1000.mtx,CSR,OpenMP,0.00091
10,-1,-1,0.01020012,0.78,3996,olm1000.mtx,CSR,OpenMP,0.00078
11,-1,-1,0.01000167,0.8,3996,olm1000.mtx,CSR,OpenMP,0.0008
12,-1,-1,0.01099988,0.73,3996,olm1000.mtx,CSR,OpenMP,0.00073
13,-1,-1,0.01190301,0.67,3996,olm1000.mtx,CSR,OpenMP,0.00067
14,-1,-1,0.01289985,0.62,3996,olm1000.mtx,CSR,OpenMP,0.00062
15,-1,-1,0.01150253,0.69,3996,olm1000.mtx,CSR,OpenMP,0.00069
16,-1,-1,0.01259694,0.63,3996,olm1000.mtx,CSR,OpenMP,0.00063
17,-1,-1,0.01209979,0.66,3996,olm1000.mtx,CSR,OpenMP,0.00066
18,-1,-1,0.01209986,0.66,3996,olm1000.mtx,CSR,OpenMP,0.00066
19,-1,-1,0.01240008,0.64,3996,olm1000.mtx,CSR,OpenMP,0.00064
20,-1,-1,0.0133031,0.6,3996,olm1000.mtx,CSR,OpenMP,0.0006
21,-1,-1,0.01759977,0.45,3996,olm1000.mtx,CSR,OpenMP,0.00045
22,-1,-1,0.01759989,0.45,3996,olm1000.mtx,CSR,OpenMP,0.00045
23,-1,-1,0.01659929,0.48,3996,olm1000.mtx,CSR,OpenMP,0.00047999999999999996
24,-1,-1,0.01679981,0.48,3996,olm1000.mtx,CSR,OpenMP,0.00047999999999999996
25,-1,-1,0.01770014,0.45,3996,olm1000.mtx,CSR,OpenMP,0.00045
26,-1,-1,0.0221997,0.36,3996,olm1000.mtx,CSR,OpenMP,0.00035999999999999997
27,-1,-1,0.02189981,0.36,3996,olm1000.mtx,CSR,OpenMP,0.00035999999999999997
28,-1,-1,0.02159983,0.37,3996,olm1000.mtx,CSR,OpenMP,0.00037
29,-1,-1,0.02049994,0.39,3996,olm1000.mtx,CSR,OpenMP,0.00039
30,-1,-1,0.01609984,0.5,3996,olm1000.mtx,CSR,OpenMP,0.0005
31,-1,-1,0.01529998,0.52,3996,olm1000.mtx,CSR,OpenMP,0.0005200000000000001
32,-1,-1,0.01380581,0.58,3996,olm1000.mtx,CSR,OpenMP,0.00058
33,-1,-1,0.01469468,0.54,3996,olm1000.mtx,CSR,OpenMP,0.00054
34,-1,-1,0.0138999,0.57,3996,olm1000.mtx,CSR,OpenMP,0.00057
35,-1,-1,0.01279984,0.62,3996,olm1000.mtx,CSR,OpenMP,0.00062
36,-1,-1,0.01600474,0.5,3996,olm1000.mtx,CSR,OpenMP,0.0005
37,-1,-1,0.01470027,0.54,3996,olm1000.mtx,CSR,OpenMP,0.00054
38,-1,-1,0.01639468,0.49,3996,olm1000.mtx,CSR,OpenMP,0.00049
39,-1,-1,0.01449406,0.55,3996,olm1000.mtx,CSR,OpenMP,0.00055
40,-1,-1,0.01410145,0.57,3996,olm1000.mtx,CSR,OpenMP,0.00057
1,-1,-1,8.982e-05,1267.69,56934,rdist2.mtx,CSR,OpenMP,1.26769
2,-1,-1,6.359e-05,1790.64,56934,rdist2.mtx,CSR,OpenMP,1.79064
3,-1,-1,0.00125277,90.89,56934,rdist2.mtx,CSR,OpenMP,0.09089
4,-1,-1,0.00460447,24.73,56934,rdist2.mtx,CSR,OpenMP,0.024730000000000002
5,-1,-1,0.00638732,17.83,56934,rdist2.mtx,CSR,OpenMP,0.01783
6,-1,-1,0.00898957,12.67,56934,rdist2.mtx,CSR,OpenMP,0.01267
7,-1,-1,0.00740175,15.38,56934,rdist2.mtx,CSR,OpenMP,0.015380000000000001
8,-1,-1,0.00949881,11.99,56934,rdist2.mtx,CSR,OpenMP,0.01199
9,-1,-1,0.01270018,8.97,56934,rdist2.mtx,CSR,OpenMP,0.00897
10,-1,-1,0.01239964,9.18,56934,rdist2.mtx,CSR,OpenMP,0.009179999999999999
11,-1,-1,0.01400017,8.13,56934,rdist2.mtx,CSR,OpenMP,0.00813
12,-1,-1,0.01510005,7.54,56934,rdist2.mtx,CSR,OpenMP,0.00754
13,-1,-1,0.01410008,8.08,56934,rdist2.mtx,CSR,OpenMP,0.00808
