Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
26,-1,64,6.256e-05,2441.48,76367,cavity10.mtx,HLL,OpenMP,2.44148
27,-1,64,6.539e-05,2335.75,76367,cavity10.mtx,HLL,OpenMP,2.33575
28,-1,64,6.642e-05,2299.52,76367,cavity10.mtx,HLL,OpenMP,2.29952
29,-1,64,7.087e-05,2155.24,76367,cavity10.mtx,HLL,OpenMP,2.1552399999999996
30,-1,64,6.821e-05,2239.24,76367,cavity10.mtx,HLL,OpenMP,2.2392399999999997
31,-1,64,7.181e-05,2127.01,76367,cavity10.mtx,HLL,OpenMP,2.1270100000000003
32,-1,64,7.926e-05,1926.98,76367,cavity10.mtx,HLL,OpenMP,1.92698
33,-1,64,8.058e-05,1895.37,76367,cavity10.mtx,HLL,OpenMP,1.89537
34,-1,64,8.093e-05,1887.3,76367,cavity10.mtx,HLL,OpenMP,1.8873
35,-1,64,7.987e-05,1912.19,76367,cavity10.mtx,HLL,OpenMP,1.91219
36,-1,64,8.45e-05,1807.45,76367,cavity10.mtx,HLL,OpenMP,1.80745
37,-1,64,9.318e-05,1639.06,76367,cavity10.mtx,HLL,OpenMP,1.63906
38,-1,64,9.397e-05,1625.41,76367,cavity10.mtx,HLL,OpenMP,1.62541
39,-1,64,0.00011852,1288.67,76367,cavity10.mtx,HLL,OpenMP,1.28867
40,-1,64,0.00011064,1380.48,76367,cavity10.mtx,HLL,OpenMP,1.38048
1,-1,64,0.00651856,805.19,2624331,cop20k_A.mtx,HLL,OpenMP,0.8051900000000001
2,-1,64,0.00382171,1373.38,2624331,cop20k_A.mtx,HLL,OpenMP,1.37338
3,-1,64,0.00279451,1878.2,2624331,cop20k_A.mtx,HLL,OpenMP,1.8782
4,-1,64,0.0029203,1797.3,2624331,cop20k_A.mtx,HLL,OpenMP,1.7973
5,-1,64,0.00288125,1821.66,2624331,cop20k_A.mtx,HLL,OpenMP,1.82166
6,-1,64,0.00273549,1918.73,2624331,cop20k_A.mtx,HLL,OpenMP,1.91873
7,-1,64,0.0024073,2180.31,2624331,cop20k_A.mtx,HLL,OpenMP,2.18031
8,-1,64,0.00215468,2435.94,2624331,cop20k_A.mtx,HLL,OpenMP,2.43594
9,-1,64,0.00198828,2639.8,2624331,cop20k_A.mtx,HLL,OpenMP,2.6398
10,-1,64,0.00183916,2853.84,2624331,cop20k_A.mtx,HLL,OpenMP,2.85384
11,-1,64,0.00169823,3090.67,2624331,cop20k_A.mtx,HLL,OpenMP,3.0906700000000003
12,-1,64,0.00148955,3523.65,2624331,cop20k_A.mtx,HLL,OpenMP,3.52365
13,-1,64,0.0013294,3948.13,2624331,cop20k_A.mtx,HLL,OpenMP,3.94813
14,-1,64,0.00129642,4048.59,2624331,cop20k_A.mtx,HLL,OpenMP,4.04859
15,-1,64,0.0011723,4477.23,2624331,cop20k_A.mtx,HLL,OpenMP,4.47723
16,-1,64,0.00102738,5108.77,2624331,cop20k_A.mtx,HLL,OpenMP,5.108770000000001
17,-1,64,0.00095667,5486.37,2624331,cop20k_A.mtx,HLL,OpenMP,5.48637
18,-1,64,0.00090547,5796.6,2624331,cop20k_A.mtx,HLL,OpenMP,5.796600000000001
19,-1,64,0.00084439,6215.95,2624331,cop20k_A.mtx,HLL,OpenMP,6.215949999999999
20,-1,64,0.00080363,6531.17,2624331,cop20k_A.mtx,HLL,OpenMP,6.53117
21,-1,64,0.00092863,5652.07,2624331,cop20k_A.mtx,HLL,OpenMP,5.65207
22,-1,64,0.00093194,5631.95,2624331,cop20k_A.mtx,HLL,OpenMP,5.63195
23,-1,64,0.00089675,5852.95,2624331,cop20k_A.mtx,HLL,OpenMP,5.85295
24,-1,64,0.00086318,6080.62,2624331,cop20k_A.mtx,HLL,OpenMP,6.08062
25,-1,64,0.00083346,6297.45,2624331,cop20k_A.mtx,HLL,OpenMP,6.2974499999999995
26,-1,64,0.00081264,6458.8,2624331,cop20k_A.mtx,HLL,OpenMP,6.4588
27,-1,64,0.00080119,6551.07,2624331,cop20k_A.mtx,HLL,OpenMP,6.551069999999999
28,-1,64,0.00077036,6813.23,2624331,cop20k_A.mtx,HLL,OpenMP,6.81323
29,-1,64,0.00075226,6977.17,2624331,cop20k_A.mtx,HLL,OpenMP,6.97717
30,-1,64,0.00073477,7143.27,2624331,cop20k_A.mtx,HLL,OpenMP,7.14327
31,-1,64,0.00072159,7273.76,2624331,cop20k_A.mtx,HLL,OpenMP,7.27376
32,-1,64,0.000694,7562.89,2624331,cop20k_A.mtx,HLL,OpenMP,7.56289
33,-1,64,0.00067989,7719.83,2624331,cop20k_A.mtx,HLL,OpenMP,7.71983
34,-1,64,0.00066092,7941.42,2624331,cop20k_A.mtx,HLL,OpenMP,7.94142
35,-1,64,0.00066587,7882.4,2624331,cop20k_A.mtx,HLL,OpenMP,7.8824
36,-1,64,0.00070649,7429.23,2624331,cop20k_A.mtx,HLL,OpenMP,7.42923
37,-1,64,0.0006456,8129.87,2624331,cop20k_A.mtx,HLL,OpenMP,8.12987
38,-1,64,0.00068982,7608.72,2624331,cop20k_A.mtx,HLL,OpenMP,7.60872
39,-1,64,0.00060669,8651.27,2624331,cop20k_A.mtx,HLL,OpenMP,8.65127
40,-1,64,0.00081753,6420.16,2624331,cop20k_A.mtx,HLL,OpenMP,6.42016
1,-1,64,0.02018916,810.84,8185136,PR02R.mtx,HLL,OpenMP,0.81084
2,-1,64,0.01083674,1510.63,8185136,PR02R.mtx,HLL,OpenMP,1.5106300000000001
3,-1,64,0.0072471,2258.87,8185136,PR02R.mtx,HLL,OpenMP,2.25887
4,-1,64,0.00562808,2908.68,8185136,PR02R.mtx,HLL,OpenMP,2.90868
5,-1,64,0.00458298,3571.97,8185136,PR02R.mtx,HLL,OpenMP,3.57197
6,-1,64,0.00396739,4126.21,8185136,PR02R.mtx,HLL,OpenMP,4.12621
7,-1,64,0.00360089,4546.17,8185136,PR02R.mtx,HLL,OpenMP,4.54617
8,-1,64,0.00318876,5133.74,8185136,PR02R.mtx,HLL,OpenMP,5.1337399999999995
9,-1,64,0.0029131,5619.54,8185136,PR02R.mtx,HLL,OpenMP,5.61954
10,-1,64,0.00272043,6017.52,8185136,PR02R.mtx,HLL,OpenMP,6.01752
11,-1,64,0.00255643,6403.56,8185136,PR02R.mtx,HLL,OpenMP,6.403560000000001
12,-1,64,0.00237211,6901.15,8185136,PR02R.mtx,HLL,OpenMP,6.9011499999999995
13,-1,64,0.00228421,7166.7,8185136,PR02R.mtx,HLL,OpenMP,7.1667
14,-1,64,0.00224364,7296.3,8185136,PR02R.mtx,HLL,OpenMP,7.2963000000000005
15,-1,64,0.00220576,7421.61,8185136,PR02R.mtx,HLL,OpenMP,7.421609999999999
16,-1,64,0.00216837,7549.59,8185136,PR02R.mtx,HLL,OpenMP,7.54959
17,-1,64,0.00212925,7688.26,8185136,PR02R.mtx,HLL,OpenMP,7.6882600000000005
18,-1,64,0.00211817,7728.52,8185136,PR02R.mtx,HLL,OpenMP,7.7285200000000005
19,-1,64,0.0020852,7850.7,8185136,PR02R.mtx,HLL,OpenMP,7.8507
20,-1,64,0.00202194,8096.31,8185136,PR02R.mtx,HLL,OpenMP,8.09631
21,-1,64,0.00230245,7109.95,8185136,PR02R.mtx,HLL,OpenMP,7.1099499999999995
22,-1,64,0.00235145,6961.79,8185136,PR02R.mtx,HLL,OpenMP,6.96179
23,-1,64,0.00231841,7060.98,8185136,PR02R.mtx,HLL,OpenMP,7.06098
24,-1,64,0.00220812,7413.68,8185136,PR02R.mtx,HLL,OpenMP,7.41368
25,-1,64,0.00217583,7523.68,8185136,PR02R.mtx,HLL,OpenMP,7.523680000000001
26,-1,64,0.00210785,7766.35,8185136,PR02R.mtx,HLL,OpenMP,7.76635
27,-1,64,0.00210247,7786.19,8185136,PR02R.mtx,HLL,OpenMP,7.7861899999999995
28,-1,64,0.00205379,7970.78,8185136,PR02R.mtx,HLL,OpenMP,7.9707799999999995
29,-1,64,0.00201702,8116.06,8185136,PR02R.mtx,HLL,OpenMP,8.116060000000001
30,-1,64,0.0020133,8131.06,8185136,PR02R.mtx,HLL,OpenMP,8.13106
31,-1,64,0.00205534,7964.76,8185136,PR02R.mtx,HLL,OpenMP,7.96476
32,-1,64,0.00212244,7712.95,8185136,PR02R.mtx,HLL,OpenMP,7.71295
33,-1,64,0.0020445,8006.97,8185136,PR02R.mtx,HLL,OpenMP,8.00697
34,-1,64,0.00213362,7672.55,8185136,PR02R.mtx,HLL,OpenMP,7.67255
35,-1,64,0.00214936,7616.36,8185136,PR02R.mtx,HLL,OpenMP,7.616359999999999
36,-1,64,0.00210775,7766.7,8185136,PR02R.mtx,HLL,OpenMP,7.7667
37,-1,64,0.00210876,7762.98,8185136,PR02R.mtx,HLL,OpenMP,7.76298
38,-1,64,0.00215574,7593.81,8185136,PR02R.mtx,HLL,OpenMP,7.59381
39,-1,64,0.00216175,7572.7,8185136,PR02R.mtx,HLL,OpenMP,7.5727
40,-1,64,0.00235245,6958.83,8185136,PR02R.mtx,HLL,OpenMP,6.95883
1,-1,64,0.02768884,224.32,3105536,webbase-1M.mtx,HLL,OpenMP,0.22432
2,-1,64,0.01871962,331.79,3105536,webbase-1M.mtx,HLL,OpenMP,0.33179000000000003
3,-1,64,0.0162432,382.38,3105536,webbase-1M.mtx,HLL,OpenMP,0.38238
4,-1,64,0.01475833,420.85,3105536,webbase-1M.mtx,HLL,OpenMP,0.42085
5,-1,64,0.0140708,441.42,3105536,webbase-1M.mtx,HLL,OpenMP,0.44142000000000003
6,-1,64,0.01348683,460.53,3105536,webbase-1M.mtx,HLL,OpenMP,0.46053
7,-1,64,0.01280213,485.16,3105536,webbase-1M.mtx,HLL,OpenMP,0.48516000000000004
8,-1,64,0.01240165,500.83,3105536,webbase-1M.mtx,HLL,OpenMP,0.50083
9,-1,64,0.01168346,531.61,3105536,webbase-1M.mtx,HLL,OpenMP,0.53161
10,-1,64,0.01116675,556.21,3105536,webbase-1M.mtx,HLL,OpenMP,0.55621
11,-1,64,0.01095297,567.07,3105536,webbase-1M.mtx,HLL,OpenMP,0.5670700000000001
12,-1,64,0.01051686,590.58,3105536,webbase-1M.mtx,HLL,OpenMP,0.59058
13,-1,64,0.01025108,605.89,3105536,webbase-1M.mtx,HLL,OpenMP,0.60589
14,-1,64,0.01018824,609.63,3105536,webbase-1M.mtx,HLL,OpenMP,0.60963
15,-1,64,0.00995524,623.9,3105536,webbase-1M.mtx,HLL,OpenMP,0.6239
16,-1,64,0.00993435,625.21,3105536,webbase-1M.mtx,HLL,OpenMP,0.62521
17,-1,64,0.00986103,629.86,3105536,webbase-1M.mtx,HLL,OpenMP,0.62986
18,-1,64,0.00978169,634.97,3105536,webbase-1M.mtx,HLL,OpenMP,0.63497
19,-1,64,0.00969621,640.57,3105536,webbase-1M.mtx,HLL,OpenMP,0.6405700000000001
20,-1,64,0.00968057,641.6,3105536,webbase-1M.mtx,HLL,OpenMP,0.6416000000000001
21,-1,64,0.0097197,639.02,3105536,webbase-1M.mtx,HLL,OpenMP,0.63902
22,-1,64,0.00956122,649.61,3105536,webbase-1M.mtx,HLL,OpenMP,0.64961
23,-1,64,0.00952183,652.3,3105536,webbase-1M.mtx,HLL,OpenMP,0.6523
24,-1,64,0.00945927,656.61,3105536,webbase-1M.mtx,HLL,OpenMP,0.65661
25,-1,64,0.00948413,654.89,3105536,webbase-1M.mtx,HLL,OpenMP,0.65489
26,-1,64,0.00948657,654.72,3105536,webbase-1M.mtx,HLL,OpenMP,0.6547200000000001
27,-1,64,0.00925006,671.46,3105536,webbase-1M.mtx,HLL,OpenMP,0.6714600000000001
28,-1,64,0.00924392,671.91,3105536,webbase-1M.mtx,HLL,OpenMP,0.67191
29,-1,64,0.00926339,670.5,3105536,webbase-1M.mtx,HLL,OpenMP,0.6705
30,-1,64,0.00932206,666.28,3105536,webbase-1M.mtx,HLL,OpenMP,0.66628
31,-1,64,0.0094507,657.21,3105536,webbase-1M.mtx,HLL,OpenMP,0.6572100000000001
32,-1,64,0.00939584,661.04,3105536,webbase-1M.mtx,HLL,OpenMP,0.66104
33,-1,64,0.00932045,666.39,3105536,webbase-1M.mtx,HLL,OpenMP,0.66639
34,-1,64,0.00960773,646.47,3105536,webbase-1M.mtx,HLL,OpenMP,0.64647
35,-1,64,0.00998031,622.33,3105536,webbase-1M.mtx,HLL,OpenMP,0.62233
36,-1,64,0.00949086,654.43,3105536,webbase-1M.mtx,HLL,OpenMP,0.65443
37,-1,64,0.00888856,698.77,3105536,webbase-1M.mtx,HLL,OpenMP,0.69877
38,-1,64,0.00866177,717.07,3105536,webbase-1M.mtx,HLL,OpenMP,0.7170700000000001
39,-1,64,0.00836354,742.64,3105536,webbase-1M.mtx,HLL,OpenMP,0.74264
40,-1,64,0.00969599,640.58,3105536,webbase-1M.mtx,HLL,OpenMP,0.64058
1,-1,64,0.00024606,831.1,102252,mhd4800a.mtx,HLL,OpenMP,0.8311000000000001
2,-1,64,0.00014534,1407.06,102252,mhd4800a.mtx,HLL,OpenMP,1.40706
3,-1,64,9.132e-05,2239.44,102252,mhd4800a.mtx,HLL,OpenMP,2.23944
4,-1,64,7.895e-05,2590.46,102252,mhd4800a.mtx,HLL,OpenMP,2.59046
5,-1,64,5.716e-05,3577.61,102252,mhd4800a.mtx,HLL,OpenMP,3.57761
6,-1,64,5.173e-05,3953.22,102252,mhd4800a.mtx,HLL,OpenMP,3.95322
7,-1,64,8.909e-05,2295.45,102252,mhd4800a.mtx,HLL,OpenMP,2.2954499999999998
8,-1,64,4.492e-05,4552.31,102252,mhd4800a.mtx,HLL,OpenMP,4.55231
9,-1,64,4.177e-05,4896.43,102252,mhd4800a.mtx,HLL,OpenMP,4.8964300000000005
10,-1,64,3.962e-05,5161.04,102252,mhd4800a.mtx,HLL,OpenMP,5.16104
11,-1,64,5.923e-05,3452.48,102252,mhd4800a.mtx,HLL,OpenMP,3.45248
12,-1,64,8.18e-05,2500.18,102252,mhd4800a.mtx,HLL,OpenMP,2.50018
13,-1,64,6.478e-05,3157.02,102252,mhd4800a.mtx,HLL,OpenMP,3.15702
14,-1,64,5.044e-05,4054.44,102252,mhd4800a.mtx,HLL,OpenMP,4.0544400000000005
15,-1,64,5.076e-05,4028.78,102252,mhd4800a.mtx,HLL,OpenMP,4.02878
16,-1,64,4.709e-05,4342.38,102252,mhd4800a.mtx,HLL,OpenMP,4.34238
17,-1,64,5.17e-05,3955.88,102252,mhd4800a.mtx,HLL,OpenMP,3.95588
18,-1,64,5.366e-05,3811.26,102252,mhd4800a.mtx,HLL,OpenMP,3.8112600000000003
19,-1,64,5.408e-05,3781.17,102252,mhd4800a.mtx,HLL,OpenMP,3.78117
20,-1,64,4.974e-05,4111.59,102252,mhd4800a.mtx,HLL,OpenMP,4.1115900000000005
21,-1,64,5.341e-05,3828.8,102252,mhd4800a.mtx,HLL,OpenMP,3.8288
22,-1,64,5.493e-05,3722.84,102252,mhd4800a.mtx,HLL,OpenMP,3.72284
23,-1,64,5.676e-05,3602.85,102252,mhd4800a.mtx,HLL,OpenMP,3.60285
24,-1,64,5.745e-05,3559.78,102252,mhd4800a.mtx,HLL,OpenMP,3.5597800000000004
25,-1,64,6.605e-05,3096.32,102252,mhd4800a.mtx,HLL,OpenMP,3.09632
26,-1,64,6.27e-05,3261.64,102252,mhd4800a.mtx,HLL,OpenMP,3.26164
27,-1,64,7.401e-05,2763.38,102252,mhd4800a.mtx,HLL,OpenMP,2.76338
28,-1,64,7.091e-05,2883.96,102252,mhd4800a.mtx,HLL,OpenMP,2.88396
29,-1,64,6.706e-05,3049.36,102252,mhd4800a.mtx,HLL,OpenMP,3.04936
30,-1,64,6.579e-05,3108.32,102252,mhd4800a.mtx,HLL,OpenMP,3.10832
31,-1,64,7.228e-05,2829.27,102252,mhd4800a.mtx,HLL,OpenMP,2.82927
32,-1,64,7.476e-05,2735.42,102252,mhd4800a.mtx,HLL,OpenMP,2.73542
33,-1,64,7.979e-05,2562.98,102252,mhd4800a.mtx,HLL,OpenMP,2.56298
34,-1,64,7.847e-05,2606.12,102252,mhd4800a.mtx,HLL,OpenMP,2.6061199999999998
35,-1,64,8.212e-05,2490.42,102252,mhd4800a.mtx,HLL,OpenMP,2.49042
36,-1,64,8.035e-05,2545.27,102252,mhd4800a.mtx,HLL,OpenMP,2.54527
37,-1,64,8.28e-05,2469.74,102252,mhd4800a.mtx,HLL,OpenMP,2.46974
38,-1,64,8.184e-05,2498.98,102252,mhd4800a.mtx,HLL,OpenMP,2.49898
39,-1,64,8.483e-05,2410.71,102252,mhd4800a.mtx,HLL,OpenMP,2.41071
40,-1,64,0.00012622,1620.16,102252,mhd4800a.mtx,HLL,OpenMP,1.62016
1,-1,64,0.03852964,911.02,17550675,af_1_k101.mtx,HLL,OpenMP,0.9110199999999999
2,-1,64,0.02026358,1732.24,17550675,af_1_k101.mtx,HLL,OpenMP,1.73224
3,-1,64,0.01376866,2549.37,17550675,af_1_k101.mtx,HLL,OpenMP,2.5493699999999997
4,-1,64,0.01052907,3333.76,17550675,af_1_k101.mtx,HLL,OpenMP,3.3337600000000003
5,-1,64,0.00858323,4089.53,17550675,af_1_k101.mtx,HLL,OpenMP,4.08953
6,-1,64,0.00734759,4777.26,17550675,af_1_k101.mtx,HLL,OpenMP,4.77726
7,-1,64,0.00650029,5399.97,17550675,af_1_k101.mtx,HLL,OpenMP,5.399970000000001
8,-1,64,0.00595689,5892.57,17550675,af_1_k101.mtx,HLL,OpenMP,5.89257
9,-1,64,0.00540928,6489.1,17550675,af_1_k101.mtx,HLL,OpenMP,6.4891000000000005
10,-1,64,0.005042,6961.78,17550675,af_1_k101.mtx,HLL,OpenMP,6.96178
11,-1,64,0.00471624,7442.66,17550675,af_1_k101.mtx,HLL,OpenMP,7.44266
12,-1,64,0.00441538,7949.79,17550675,af_1_k101.mtx,HLL,OpenMP,7.94979
13,-1,64,0.00435938,8051.9,17550675,af_1_k101.mtx,HLL,OpenMP,8.0519
14,-1,64,0.00428143,8198.51,17550675,af_1_k101.mtx,HLL,OpenMP,8.19851
15,-1,64,0.00420849,8340.61,17550675,af_1_k101.mtx,HLL,OpenMP,8.34061
16,-1,64,0.00414443,8469.53,17550675,af_1_k101.mtx,HLL,OpenMP,8.46953
17,-1,64,0.00401227,8748.5,17550675,af_1_k101.mtx,HLL,OpenMP,8.7485
18,-1,64,0.00395222,8881.43,17550675,af_1_k101.mtx,HLL,OpenMP,8.88143
19,-1,64,0.00394234,8903.68,17550675,af_1_k101.mtx,HLL,OpenMP,8.90368
20,-1,64,0.00391097,8975.1,17550675,af_1_k101.mtx,HLL,OpenMP,8.975100000000001
21,-1,64,0.00468893,7486.0,17550675,af_1_k101.mtx,HLL,OpenMP,7.486
22,-1,64,0.00448369,7828.67,17550675,af_1_k101.mtx,HLL,OpenMP,7.82867
23,-1,64,0.00440044,7976.78,17550675,af_1_k101.mtx,HLL,OpenMP,7.97678
24,-1,64,0.00428912,8183.8,17550675,af_1_k101.mtx,HLL,OpenMP,8.1838
25,-1,64,0.00420321,8351.07,17550675,af_1_k101.mtx,HLL,OpenMP,8.35107
26,-1,64,0.00408986,8582.53,17550675,af_1_k101.mtx,HLL,OpenMP,8.58253
27,-1,64,0.00402096,8729.6,17550675,af_1_k101.mtx,HLL,OpenMP,8.7296
28,-1,64,0.00395718,8870.3,17550675,af_1_k101.mtx,HLL,OpenMP,8.870299999999999
29,-1,64,0.00391249,8971.61,17550675,af_1_k101.mtx,HLL,OpenMP,8.97161
30,-1,64,0.00390112,8997.76,17550675,af_1_k101.mtx,HLL,OpenMP,8.99776
31,-1,64,0.00415348,8451.06,17550675,af_1_k101.mtx,HLL,OpenMP,8.45106
32,-1,64,0.00422562,8306.79,17550675,af_1_k101.mtx,HLL,OpenMP,8.306790000000001
33,-1,64,0.00420346,8350.58,17550675,af_1_k101.mtx,HLL,OpenMP,8.35058
34,-1,64,0.00413427,8490.35,17550675,af_1_k101.mtx,HLL,OpenMP,8.490350000000001
35,-1,64,0.00416778,8422.08,17550675,af_1_k101.mtx,HLL,OpenMP,8.42208
36,-1,64,0.00413837,8481.93,17550675,af_1_k101.mtx,HLL,OpenMP,8.48193
37,-1,64,0.00410134,8558.52,17550675,af_1_k101.mtx,HLL,OpenMP,8.55852
38,-1,64,0.0040789,8605.6,17550675,af_1_k101.mtx,HLL,OpenMP,8.6056
39,-1,64,0.00403484,8699.56,17550675,af_1_k101.mtx,HLL,OpenMP,8.69956
40,-1,64,0.004356,8058.16,17550675,af_1_k101.mtx,HLL,OpenMP,8.058159999999999
1,-1,64,0.00091866,933.2,428650,bcsstk17.mtx,HLL,OpenMP,0.9332
2,-1,64,0.00053075,1615.27,428650,bcsstk17.mtx,HLL,OpenMP,1.61527
3,-1,64,0.00035447,2418.51,428650,bcsstk17.mtx,HLL,OpenMP,2.4185100000000004
4,-1,64,0.00027143,3158.41,428650,bcsstk17.mtx,HLL,OpenMP,3.15841
5,-1,64,0.00021419,4002.58,428650,bcsstk17.mtx,HLL,OpenMP,4.00258
6,-1,64,0.00017114,5009.32,428650,bcsstk17.mtx,HLL,OpenMP,5.00932
7,-1,64,0.00015774,5434.94,428650,bcsstk17.mtx,HLL,OpenMP,5.434939999999999
8,-1,64,0.00013585,6310.66,428650,bcsstk17.mtx,HLL,OpenMP,6.3106599999999995
9,-1,64,0.00012138,7062.86,428650,bcsstk17.mtx,HLL,OpenMP,7.06286
10,-1,64,0.00011621,7377.38,428650,bcsstk17.mtx,HLL,OpenMP,7.3773800000000005
11,-1,64,0.00016555,5178.41,428650,bcsstk17.mtx,HLL,OpenMP,5.1784099999999995
12,-1,64,0.00012435,6894.02,428650,bcsstk17.mtx,HLL,OpenMP,6.89402
13,-1,64,0.00010607,8082.5,428650,bcsstk17.mtx,HLL,OpenMP,8.0825
14,-1,64,0.00010734,7987.04,428650,bcsstk17.mtx,HLL,OpenMP,7.98704
15,-1,64,0.00010124,8467.8,428650,bcsstk17.mtx,HLL,OpenMP,8.467799999999999
16,-1,64,9.422e-05,9098.99,428650,bcsstk17.mtx,HLL,OpenMP,9.09899
17,-1,64,9.758e-05,8785.2,428650,bcsstk17.mtx,HLL,OpenMP,8.785200000000001
18,-1,64,0.00010117,8473.52,428650,bcsstk17.mtx,HLL,OpenMP,8.47352
19,-1,64,9.036e-05,9488.12,428650,bcsstk17.mtx,HLL,OpenMP,9.48812
20,-1,64,9.809e-05,8740.18,428650,bcsstk17.mtx,HLL,OpenMP,8.74018
21,-1,64,9.028e-05,9496.01,428650,bcsstk17.mtx,HLL,OpenMP,9.49601
22,-1,64,0.00012587,6811.0,428650,bcsstk17.mtx,HLL,OpenMP,6.811
23,-1,64,0.00013182,6503.48,428650,bcsstk17.mtx,HLL,OpenMP,6.50348
24,-1,64,0.0001504,5700.08,428650,bcsstk17.mtx,HLL,OpenMP,5.70008
25,-1,64,0.00012589,6809.7,428650,bcsstk17.mtx,HLL,OpenMP,6.809699999999999
26,-1,64,0.00016915,5068.41,428650,bcsstk17.mtx,HLL,OpenMP,5.06841
27,-1,64,0.00013394,6400.42,428650,bcsstk17.mtx,HLL,OpenMP,6.40042
28,-1,64,0.00012548,6832.4,428650,bcsstk17.mtx,HLL,OpenMP,6.8324
29,-1,64,0.00011452,7486.25,428650,bcsstk17.mtx,HLL,OpenMP,7.48625
30,-1,64,0.00014847,5774.21,428650,bcsstk17.mtx,HLL,OpenMP,5.77421
31,-1,64,0.00011917,7194.09,428650,bcsstk17.mtx,HLL,OpenMP,7.19409
32,-1,64,0.00012118,7074.82,428650,bcsstk17.mtx,HLL,OpenMP,7.07482
33,-1,64,0.00016065,5336.35,428650,bcsstk17.mtx,HLL,OpenMP,5.33635
34,-1,64,0.00012531,6841.24,428650,bcsstk17.mtx,HLL,OpenMP,6.84124
35,-1,64,0.00011891,7209.61,428650,bcsstk17.mtx,HLL,OpenMP,7.20961
36,-1,64,0.00011847,7236.48,428650,bcsstk17.mtx,HLL,OpenMP,7.236479999999999
37,-1,64,0.00011842,7239.47,428650,bcsstk17.mtx,HLL,OpenMP,7.23947
38,-1,64,0.00012246,7000.77,428650,bcsstk17.mtx,HLL,OpenMP,7.00077
39,-1,64,0.00021565,3975.37,428650,bcsstk17.mtx,HLL,OpenMP,3.97537
40,-1,64,0.00015997,5359.06,428650,bcsstk17.mtx,HLL,OpenMP,5.35906
1,-1,64,0.00207937,976.41,1015156,olafu.mtx,HLL,OpenMP,0.97641
2,-1,64,0.00119039,1705.59,1015156,olafu.mtx,HLL,OpenMP,1.70559
3,-1,64,0.00085952,2362.13,1015156,olafu.mtx,HLL,OpenMP,2.36213
4,-1,64,0.00061242,3315.21,1015156,olafu.mtx,HLL,OpenMP,3.31521
5,-1,64,0.00048428,4192.41,1015156,olafu.mtx,HLL,OpenMP,4.19241
6,-1,64,0.00041214,4926.22,1015156,olafu.mtx,HLL,OpenMP,4.92622
7,-1,64,0.00041329,4912.58,1015156,olafu.mtx,HLL,OpenMP,4.91258
8,-1,64,0.00034242,5929.39,1015156,olafu.mtx,HLL,OpenMP,5.929390000000001
9,-1,64,0.0003106,6536.83,1015156,olafu.mtx,HLL,OpenMP,6.53683
10,-1,64,0.00027523,7376.85,1015156,olafu.mtx,HLL,OpenMP,7.37685
11,-1,64,0.0003222,6301.35,1015156,olafu.mtx,HLL,OpenMP,6.30135
12,-1,64,0.00027879,7282.5,1015156,olafu.mtx,HLL,OpenMP,7.2825
13,-1,64,0.00020742,9788.41,1015156,olafu.mtx,HLL,OpenMP,9.78841
14,-1,64,0.00022693,8946.82,1015156,olafu.mtx,HLL,OpenMP,8.946819999999999
15,-1,64,0.00018685,10866.0,1015156,olafu.mtx,HLL,OpenMP,10.866
16,-1,64,0.00017493,11606.7,1015156,olafu.mtx,HLL,OpenMP,11.6067
17,-1,64,0.00016684,12169.09,1015156,olafu.mtx,HLL,OpenMP,12.16909
18,-1,64,0.0001636,12410.42,1015156,olafu.mtx,HLL,OpenMP,12.41042
19,-1,64,0.00016492,12310.91,1015156,olafu.mtx,HLL,OpenMP,12.31091
20,-1,64,0.00015541,13064.06,1015156,olafu.mtx,HLL,OpenMP,13.06406
21,-1,64,0.00014843,13678.71,1015156,olafu.mtx,HLL,OpenMP,13.678709999999999
22,-1,64,0.00018682,10867.49,1015156,olafu.mtx,HLL,OpenMP,10.86749
23,-1,64,0.00022263,9119.74,1015156,olafu.mtx,HLL,OpenMP,9.11974
24,-1,64,0.00022527,9012.75,1015156,olafu.mtx,HLL,OpenMP,9.01275
25,-1,64,0.00020175,10063.3,1015156,olafu.mtx,HLL,OpenMP,10.0633
26,-1,64,0.00021251,9554.05,1015156,olafu.mtx,HLL,OpenMP,9.55405
27,-1,64,0.00022542,9006.87,1015156,olafu.mtx,HLL,OpenMP,9.006870000000001
28,-1,64,0.00021533,9428.75,1015156,olafu.mtx,HLL,OpenMP,9.42875
29,-1,64,0.00018607,10911.36,1015156,olafu.mtx,HLL,OpenMP,10.91136
30,-1,64,0.00023558,8618.43,1015156,olafu.mtx,HLL,OpenMP,8.61843
31,-1,64,0.00026471,7669.98,1015156,olafu.mtx,HLL,OpenMP,7.66998
32,-1,64,0.00017748,11439.71,1015156,olafu.mtx,HLL,OpenMP,11.43971
33,-1,64,0.0001714,11845.39,1015156,olafu.mtx,HLL,OpenMP,11.84539
34,-1,64,0.00017765,11428.63,1015156,olafu.mtx,HLL,OpenMP,11.42863
35,-1,64,0.0001831,11088.28,1015156,olafu.mtx,HLL,OpenMP,11.088280000000001
36,-1,64,0.00027793,7305.05,1015156,olafu.mtx,HLL,OpenMP,7.3050500000000005
37,-1,64,0.00023359,8691.78,1015156,olafu.mtx,HLL,OpenMP,8.691780000000001
